line,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,
95,117,122,126,126,126,126,130,122,126,126,130,130,126,126,126,126,126,126,122,122,126,134,122,126,126,126,117,121,121,117,121,121,121,129,117,122,121,121,117,126,125,117,125,121,117,121,121,134,142,150,158,170,182,191,199,182,191,178,186,182,186,178,182,182,182,182,174,178,178,170,178,174,170,170,166,158,162,158,154,154,150,150,150,142,146,146,133,121,125,121,121,125,125,109,105,73,56,65,64,73,77,93,101,93,101,93,109,105,109,109,109,109,105,113,113,109,105,101,113,109,113,117,109,109,113,113,113,113,109,105,109,109,105,105,101,97,105,105,105,101,93,101,97,97,93,109,97,93,89,89,89,89,89,85,89,81,81,81,77,73,
96,158,162,154,158,158,158,158,162,158,166,162,162,166,170,166,170,174,174,170,178,174,182,178,170,174,166,182,170,186,170,174,170,174,170,174,162,162,170,162,174,170,170,166,154,166,158,162,158,166,174,190,190,219,227,231,227,223,219,215,223,219,215,219,227,215,211,207,203,211,194,190,190,174,178,174,162,158,166,158,154,154,138,138,129,125,109,113,97,105,97,93,93,93,89,93,89,85,81,69,56,52,52,64,69,64,77,81,81,97,85,93,85,81,85,89,93,93,93,101,97,101,93,101,101,101,101,101,97,101,101,101,101,105,93,97,101,101,93,93,89,93,97,93,93,89,89,93,85,81,81,77,77,77,77,77,76,76,73,73,73,
97,48,56,60,60,56,56,60,60,61,56,52,61,56,61,56,56,69,65,60,56,65,69,61,65,61,65,65,69,61,69,65,65,69,61,65,65,57,61,65,73,65,61,61,65,61,65,65,61,69,81,93,97,117,126,126,126,138,134,142,134,146,150,142,130,146,142,146,138,142,138,134,130,126,130,130,118,122,118,113,113,109,101,105,113,97,97,93,89,89,77,81,77,81,77,69,61,57,65,65,61,53,57,53,61,52,57,61,60,65,60,61,69,69,69,60,77,69,77,77,69,73,68,64,69,81,81,77,73,77,85,93,85,85,85,85,89,81,81,81,85,73,85,65,77,77,73,81,77,77,73,73,73,64,68,68,68,68,60,64,64,
98,126,138,134,142,142,142,154,154,162,170,166,170,182,187,178,182,178,182,187,195,187,203,199,211,207,207,203,207,207,215,223,215,211,227,227,227,219,219,251,231,243,227,235,243,231,231,235,243,255,247,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,239,239,235,227,223,219,227,219,211,203,199,195,191,190,190,174,178,170,170,166,158,150,154,162,142,138,138,134,134,130,125,121,113,113,101,93,97,85,77,77,69,69,61,57,57,56,61,56,61,52,56,56,56,52,56,56,64,56,60,64,60,64,60,60,60,60,56,60,60,64,56,64,60,64,60,56,56,56,60,60,56,56,48,52,52,
99,183,178,182,182,187,187,191,195,199,203,203,195,207,203,211,207,211,219,211,215,215,215,215,223,211,211,219,219,223,227,223,219,223,227,227,227,227,227,231,231,231,235,231,235,231,235,239,235,239,239,239,247,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,247,243,243,239,231,235,235,227,243,223,231,219,227,219,223,199,207,211,215,203,207,199,199,191,199,195,187,186,186,186,178,182,178,166,170,154,162,162,162,154,150,150,150,142,134,130,138,130,117,126,117,113,105,97,93,93,85,85,85,81,81,73,61,65,56,52,65,52,56,48,44,56,56,52,52,48,52,44,48,48,48,48,48,44,
100,182,191,191,191,203,195,182,203,203,207,203,207,203,215,211,223,219,219,219,223,223,223,227,223,223,235,231,231,235,231,231,231,235,231,235,231,235,235,231,239,235,239,239,247,239,247,243,235,239,243,247,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,251,251,251,247,247,243,243,239,235,243,243,239,243,239,235,235,223,235,235,231,235,235,235,227,247,231,227,223,219,215,211,211,219,223,207,215,207,203,195,203,186,191,191,186,178,186,195,174,166,174,170,166,158,150,154,150,150,154,150,142,142,138,138,130,125,121,121,121,113,109,109,105,105,109,105,97,89,93,89,85,89,85,77,
101,187,191,199,215,203,199,207,211,211,215,215,219,219,219,223,223,227,223,235,227,227,227,231,231,227,235,243,235,235,239,239,243,239,239,243,239,243,239,239,243,243,243,243,247,243,247,243,247,251,251,247,251,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,255,251,251,251,255,247,247,251,247,247,251,243,251,247,243,247,243,243,243,243,247,243,243,243,239,235,239,239,235,227,239,239,223,239,231,223,223,219,219,207,223,219,207,211,203,203,203,203,199,191,203,191,195,187,182,178,170,182,170,170,158,162,146,158,150,154,150,142,134,138,134,134,134,134,121,125,121,113,113,
102,191,199,203,207,207,207,207,211,215,215,219,223,219,223,227,227,227,223,227,235,231,235,235,235,239,235,235,239,239,243,235,243,243,243,235,247,243,247,251,247,247,247,247,251,251,251,251,251,251,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,255,255,255,255,255,247,255,255,255,251,255,255,251,251,251,251,247,247,247,247,251,239,247,247,239,239,235,235,235,231,231,231,231,227,223,219,223,227,215,215,207,211,211,207,207,203,203,199,191,191,186,182,186,182,178,174,178,166,166,162,162,158,158,146,146,142,142,142,142,134,
103,182,195,207,207,203,211,219,219,219,219,223,223,227,227,231,231,235,239,231,235,239,239,235,239,243,239,243,239,243,239,243,239,239,243,243,247,247,251,243,239,247,251,247,251,255,251,255,255,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,251,255,251,251,251,251,251,247,247,243,247,243,243,239,239,239,239,235,239,231,231,231,223,231,227,227,223,219,219,215,211,207,207,203,203,203,203,195,191,186,187,182,174,174,182,174,178,166,158,162,158,158,154,154,150,
104,195,203,207,215,211,215,219,219,223,223,231,227,231,227,235,235,231,239,243,239,239,247,247,247,251,247,247,247,247,251,247,247,247,255,251,247,251,251,251,255,251,251,255,255,255,255,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,247,251,243,243,243,247,243,243,243,239,243,239,231,235,239,235,231,231,227,223,219,219,215,215,211,211,207,199,199,199,195,195,191,187,186,182,178,170,170,170,166,174,166,162,166,154,
105,199,211,211,215,219,219,223,227,227,227,231,235,239,235,239,243,235,243,243,243,251,247,247,243,239,247,247,247,251,251,243,251,255,255,255,255,255,255,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,247,247,243,247,243,247,247,235,243,243,243,235,239,235,231,231,231,223,219,223,215,215,211,211,207,203,203,199,199,195,195,190,182,182,178,174,170,170,174,166,166,162,162,
106,199,211,211,219,227,219,223,223,227,231,235,235,235,239,235,243,239,243,247,255,251,247,251,255,251,247,251,251,251,255,255,255,255,255,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,255,251,251,247,247,243,243,243,243,247,239,239,239,235,239,235,231,231,231,223,223,219,215,211,211,211,207,203,203,199,195,195,195,190,190,186,186,182,170,170,170,170,162,162,
107,203,215,215,223,223,223,227,231,231,235,235,235,239,243,243,243,247,251,247,255,255,251,255,255,255,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,243,251,243,247,247,243,239,239,243,243,231,235,235,235,227,223,227,223,223,223,215,211,211,207,207,203,203,199,199,195,190,190,182,178,182,178,174,174,162,170,
108,211,215,219,223,227,231,231,235,231,235,231,239,243,251,247,247,251,247,251,247,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,251,243,247,247,247,243,239,235,239,235,239,235,231,231,227,227,227,223,223,219,215,215,211,207,207,203,199,199,194,191,191,178,178,182,174,174,174,170,170,
109,211,219,223,227,223,227,231,235,239,243,243,247,247,243,247,247,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,247,247,243,239,239,239,239,235,235,227,231,227,223,223,219,219,215,215,211,211,207,203,203,203,195,199,186,186,186,186,178,170,174,170,166,
110,219,223,227,227,231,235,235,239,239,243,247,243,247,247,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,255,251,251,247,251,243,243,235,235,239,239,231,235,235,227,223,223,223,219,215,215,215,211,207,207,199,199,203,195,191,186,186,178,182,178,182,174,166,
111,215,215,223,227,239,227,231,239,239,247,247,247,247,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,255,255,251,247,247,247,243,243,239,235,239,235,235,231,227,223,223,219,219,219,211,211,207,207,199,199,195,195,190,190,186,186,178,178,170,170,166,
112,211,219,231,231,235,231,231,239,243,247,247,255,251,251,255,255,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,251,255,243,251,247,243,239,239,235,235,231,231,227,227,227,223,219,219,211,211,211,203,195,203,203,195,199,191,186,186,186,182,178,174,170,
113,215,227,231,231,235,239,239,243,243,247,243,251,247,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,251,247,247,247,247,243,239,235,235,235,231,231,223,223,219,219,215,219,211,211,207,207,199,199,195,195,191,186,186,182,178,182,174,174,
114,219,227,231,235,235,247,243,243,247,247,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,247,247,251,243,243,239,235,231,231,227,231,227,223,219,215,207,211,211,207,207,207,199,199,195,195,191,186,182,182,178,174,170,
115,223,231,235,235,239,239,243,243,247,247,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,247,247,247,247,243,243,235,239,235,235,231,227,227,223,223,219,215,211,215,207,203,207,199,195,195,194,190,186,182,178,178,174,174,
116,223,231,235,235,239,243,243,247,251,251,251,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,247,251,251,243,243,243,243,235,235,235,231,231,227,227,219,219,219,215,211,207,207,199,199,199,195,191,190,186,186,182,178,178,170,
117,219,231,235,235,239,243,243,247,251,247,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,251,247,251,243,243,243,239,239,235,235,235,231,223,227,223,219,215,215,211,203,207,203,199,195,195,195,190,186,186,182,186,174,170,
118,227,231,235,239,239,243,239,247,247,251,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,251,247,243,243,243,235,239,239,231,227,227,223,223,223,219,219,211,211,211,207,203,203,199,195,190,190,186,182,182,178,174,174,
119,227,219,235,239,239,243,243,243,251,255,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,255,247,247,243,243,239,231,239,235,231,231,227,223,223,219,219,219,207,211,203,203,199,199,191,191,182,182,182,178,174,178,182,
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,239,247,243,247,239,231,239,227,227,227,223,219,215,203,174,85,73,81,56,52,48,40,44,44,40,44,40,40,40,40,40,36,36,36,36,44,44,48,48,56,48,48,44,44,56,56,56,60,56,60,60,60,60,60,60,
1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,247,247,247,239,235,235,231,231,223,227,219,223,211,199,142,73,69,60,52,48,48,48,44,40,40,40,40,44,40,40,40,36,36,48,48,52,48,52,52,52,48,56,56,56,60,60,60,64,64,64,64,64,60,60,
2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,247,251,247,251,239,235,235,231,235,227,219,215,215,207,121,60,60,56,48,44,44,48,36,44,44,44,44,40,44,52,44,52,56,52,52,52,56,56,56,56,56,60,60,60,60,64,60,64,64,60,60,64,68,
3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,243,239,239,243,235,235,223,219,219,215,207,158,97,65,56,56,48,48,44,48,52,48,56,52,48,60,60,52,56,56,56,60,60,60,64,56,60,60,60,60,64,60,60,64,64,64,64,64,56,60,
4,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,247,243,239,243,243,235,231,223,227,215,219,215,182,150,84,64,65,52,56,64,105,101,138,121,64,69,64,60,64,60,64,64,64,64,60,60,60,56,60,64,60,60,64,64,64,64,64,64,60,48,
5,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,247,251,243,247,243,239,235,231,231,223,223,219,211,211,207,194,186,182,146,182,170,182,174,178,170,142,81,73,68,68,68,68,64,68,68,64,64,64,64,60,69,64,64,68,64,64,64,64,64,64,40,
6,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,247,247,243,243,239,235,231,231,223,223,219,219,215,211,211,203,195,195,195,182,187,182,182,178,166,117,81,68,73,73,73,64,69,69,68,68,64,64,60,64,64,68,64,69,64,68,64,60,48,40,
7,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,251,247,243,239,235,235,235,223,223,223,219,211,211,207,207,199,199,195,191,186,186,182,174,170,77,81,77,77,76,69,69,68,68,68,64,68,68,68,64,64,64,64,64,64,64,64,48,44,
8,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,247,239,239,235,235,231,231,227,227,215,219,211,215,207,203,203,195,191,186,186,186,178,166,105,85,85,77,81,81,69,72,73,68,64,64,69,68,64,64,64,68,64,64,60,52,40,40,
9,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,243,243,243,235,231,231,227,223,223,219,215,215,207,203,199,195,199,190,187,186,178,154,89,85,89,85,77,77,77,72,72,73,72,68,68,64,68,69,68,68,64,60,60,40,40,40,
10,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,247,243,239,235,239,227,239,223,223,219,219,215,207,207,203,190,178,178,174,146,142,97,60,64,93,85,81,77,77,73,73,72,73,69,68,68,69,72,68,68,68,68,52,44,40,40,
11,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,247,251,243,231,235,235,227,227,223,227,211,211,203,146,89,65,97,97,113,101,89,64,56,77,81,85,81,77,73,77,73,73,68,73,68,69,69,68,64,68,56,48,44,44,48,
12,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,247,239,251,239,243,235,235,231,219,219,207,195,81,85,93,97,101,113,93,93,77,52,52,73,89,85,81,77,81,77,73,77,77,73,73,69,69,69,69,68,52,44,44,44,48,
